abstract	text	label
2423	. rev med virol.  may-jun;():-. jc virus genotyping offers new paradigm study human populations. yogo y(), sugimoto c, zheng hy, ikegaya h, takasaka t, kitamura t. author information: ()department urology, faculty medicine, university tokyo, tokyo, japan. yogo-tky@umin.ac.jp small dna virus, named jc virus (jcv) belonging polyomaviridae, attracting attention anthropologists worldwide, jcv genotyping appears novel means elucidating human migrations origins various ethnic groups. basic properties jcv, regional distributions jcv genotypes, phylogenetic relationships among various jcv genotypes described. then, study described origin modern japanese extensively investigated using jcv genotyping method. based jcv genotypes neighboring areas, origins people carried jcv genotypes japanese archipelago discussed. finally, relationships jcv genotypes y-chromosome haplogroups examined, genetic variation chromosome recently examined detail investigate ancient human migrations population structures human groups. copyright  john wiley & sons, ltd. doi: ./rmv. pmid:  [indexed medline]	0
2424	. future med chem.  apr;():-. doi: ./fmc... carbohydrate mimetics scaffolds: sweet spots medicinal chemistry. cipolla l(), la ferla b, airoldi c, zona c, orsato a, shaikh n, russo l, nicotra f. author information: ()department biotechnology biosciences, university milano-biococca, piazza della scienza , i- milano, italy. francesco.nicotra@unimib.it several glycoprocessing enzymes glycoreceptors recognized important targets therapeutic intervention. concept inspired development important classes therapeutics, anti-influenza drugs inhibiting influenza virus neuraminidase, anti-inflammatory drugs targeting lectin-sialyl-lewis x interaction glycosidase inhibitors hiv, gaucher's disease, hepatitis cancer. therapeutics mainly carbohydrate mimics proper modifications permit stronger interactions target protein, higher stability, better pharmacokinetic properties easier synthesis. furthermore, conformational rigidity polyfunctionality carbohydrates stimulate use scaffolds generation libraries combinatorial decoration different pharmacophores. mini-review present examples exploit carbohydrates mimics scaffolds drug research. doi: ./fmc.. pmid:  [indexed medline]	0
2425	. j virol.  feb;():-. cytotoxic lymphocytes derived patients chronic hepatitis c virus infection kill bystander cells via fas-fasl interaction. gremion c(), grabscheid b, w lk b, moradpour d, reichen j, pichler w, cerny a. author information: ()clinic rheumatology clinical immunology/allergology, university bern, ch- bern, switzerland. role fas-mediated lysis hepatocytes hepatitis c virus (hcv)-induced injury frequently discussed. therefore analyzed effect number hcv antigen-expressing cells, mode antigen presentation, number cytotoxic lymphocytes coculture system mimicking cellular components liver. here, show endogenously processed hcv proteins capable inducing bystander killing. demonstrate . .% cells presenting hcv antigens suffice induce lysis  % bystander cells, suggesting mechanism may operative low fractions infected versus uninfected hepatocytes vivo. data underscore role fas pathway hcv-related liver injury support exploration fas-based treatment strategies patients chronic hepatitis c virus infection. doi: ./jvi...-. pmcid: pmc pmid:  [indexed medline]	0
2426	. ann pharmacother.  oct;():-. role lamivudine treatment chronic hepatitis b virus infection. hagmeyer ko(), pan yy. author information: ()college pharmacy, university toledo, oh , usa. khagmey@uoft.toledo.edu objective: examine evidence regarding therapeutic effectiveness lamivudine treatment chronic hepatitis b virus (hbv) infection immunocompetent patients. data sources: using chronic hepatitis b lamivudine mesh headings, medline searched  september  published randomized controlled trials evaluating lamivudine chronic hbv infection. relevant articles selected bibliographies also retrieved. study selection: randomized, single- double-blind trials human hbv carriers published english language included. data synthesis: evidence controlled trials suggests lamivudine therapeutic effect suppressing hbv replication immunocompetent patients. lamivudine  mg/d appears suppress hbv replication many % patients within two weeks initiation therapy capable suppressing histologic damages. however, viral suppression effective therapy; discontinuation lamivudine therapy, patients return pretreatment condition. viral resistance lamivudine observed. patients chronic hbv infection appear tolerate  mg/d lamivudine therapy. conclusions: evidence shown oral lamivudine  mg/d produce rapid significant suppression viral replication immunocompetent patients chronic hbv infections. treatment periods one year effective well tolerated. suppression viral replication may sustained cessation lamivudine therapy, patients complete elimination hbv therapy. therefore, long treatment periods may necessary. efficacy tolerability treatment beyond one year need investigated. resistance lamivudine reported patients receiving therapy. combination anti-hbv regimen using lamivudine agents different mechanisms action investigated maximize elimination viral infection minimizing preventing damage liver cells tissues development viral resistance. doi: ./aph. pmid:  [indexed medline]	0
2427	. j bacteriol.  may;():-. escherichia coli ribosome-associated protein sra, whose copy number increases stationary phase. izutsu k(), wada c, komine y, sako t, ueguchi c, nakura s, wada a. author information: ()institute virus research, kyoto university, kyoto -, japan. protein previously demonstrated associated escherichia coli ribosomes radical-free highly reducing method two-dimensional polyacrylamide gel electrophoresis. study, show protein exclusively present ribosomal subunit gene located . min e. coli genetic map, ompc sfca. gene consists  codons, coding protein , da. copy number protein per ribosomal particle varied growth increased . exponential phase . stationary phase. reasons, protein named sra (stationary-phase-induced ribosome-associated) protein gene named sra. amount sra protein within cell found controlled mainly transcriptional level: transcription increased rapidly upon entry stationary phase partly dependent alternative sigma factor (sigma s). addition, global regulators, factor inversion stimulation (fis), integration host factor (ihf), cyclic amp, ppgpp, found play role either directly indirectly transcription sra stationary phase. doi: ./jb...-. pmcid: pmc pmid:  [indexed medline]	0
2428	. biochemistry.  dec ;():-. cell-free synthesis herpes simplex virus dna: conditions optimal synthesis. francke b. doi: ./bia pmid:  [indexed medline]	0
2429	. j biol chem.  jun ;():-. epub  apr . hdm nuclear export, regulated insulin-like growth factor-i/mapk/prsk signaling, mediates transformation human cells. jackson mw(), patt le, larusch ga, donner db, stark gr, mayo ld. author information: ()department molecular genetics, lerner research institute, cleveland clinic foundation, cleveland, oh , usa. insulin-like growth factor (igf)-i receptor activation leads enhanced proliferation cell survival via map kinase phosphatidylinositol -kinase-signaling pathways. upon stimulation igf-i, hdm oncoprotein phosphorylated akt, leading rapid nuclear translocation subsequent inhibition p. show igf-i stimulation regulates nuclear export hdm p via map kinase pathway. inhibition p mapk mek via pharmacological means expression dominant negative proteins inhibited cytoplasmic accumulation hdm increased hdm p protein levels, whereas constitutively active prsk promoted nuclear export hdm. expression constitutively active prsk ea, oncogenic h-ras, htert resulted anchorage-independent growth normal human fibroblasts. findings link prsk-mediated modulation hdm nuclear cytoplasmic shuttling diminished ability p regulate cell cycle checkpoints ultimately leads transformation. doi: ./jbc.m pmid:  [indexed medline]	0
2430	. proc natl acad sci u a.  apr ;():-. epub  apr . catalysis cis/trans isomerization native hiv- capsid human cyclophilin a. bosco da(), eisenmesser ez, pochapsky s, sundquist wi, kern d. author information: ()department biochemistry, brandeis university, waltham, , usa. packaging cyclophilin (cypa) hiv- virions essential efficient replication; however, reason unknown. incorporation mediated binding gly--pro- peptide bond n-terminal domain hiv- capsid (ca(n)). despite fact cypa peptidyl-prolyl cis/trans isomerase, catalytic activity ca(n) observed previously. show here, using nmr exchange spectroscopy, cypa bind ca(n) also catalyzes efficiently cis/trans isomerization gly--pro- peptide bond. addition, conformational changes ca(n) distal cypa binding loop observed cypa binding catalysis. results provide experimental evidence efficient cypa catalysis natively folded biologically relevant protein substrate. doi: ./pnas. pmcid: pmc pmid:  [indexed medline]	0
2431	. proc natl acad sci u a.  aug;():-. regulation active alpha-aminoisobutyric acid transport expressed membrane vesicles mouse fibroblasts. lever je. membrane vesicles isolated untransformed balb/c swiss mouse fibroblasts transformed simian virus  catalyzed carrier-mediated uptake l-alpha-aminoisobutyric acid. concentrative uptake required presence na+ gradient (external na+ greater internal na+) occurred independently endogenous (na+ + k+) atpase activity. process electrogenic, since uptake stimulated k+ diffusion gradient (internal greater external) presence valinomycin addition na+ salt permeant ion, conditions expected create interior-negative membrane potential. initial rate concentrative uptake l-alpha-aminoisobutyric acid maximal accumulation, driven standard na+ gradient, decreased vesicles density-inhibited, untransformed cells increased cells transformed simian virus  compared vesicles proliferating untransformed cells. increased maximal velocity (vmax) uptake stimulated na+ gradient observed vesicles transformed cells compared untransformed cells, suggesting increase number carriers mobility. since relative extent accumulation model amino acid driven standard na+ gradient also differed growth transformed status, additional possibility cellular regulation process could alteration membrane na+ permeability carrier response na+. doi: ./pnas... pmcid: pmc pmid:  [indexed medline]	0
2432	. j transplant.  mar;():-. cellular immunity epstein-barr virus liver transplant recipients treated rituximab post-transplant lymphoproliferative disease. savoldo b(), rooney cm, quiros-tejeira re, caldwell y, wagner hj, lee t, finegold mj, dotti g, heslop he, goss ja. author information: ()center cell gene therapy, baylor college medicine, texas children's hospital methodist hospital, houston, texas, usa. bsalvado@bcm.tmc.edu evaluation long-term cellular immunity ebv pediatric orthotopic liver transplant (olt) recipients treatment humanized anti-cd monoclonal antibody (rituximab) yet explored. institution, one child ebv-related mononucleosis-like syndrome five children polymorphic-ebv-ptld occurring - months olt treated rituximab. treatment well tolerated. children achieved complete remission. rituximab, b-lymphocytes undetectable peripheral blood ebv-load, monitored real-time pcr, decreased undetectable levels children > copies/microg dna diagnosis. four eight months rituximab, ebv-load increased (> copies/microg dna) four children, ptld recurred three. frequency ebv-specific t-cell precursors, measured elispot analysis, remained lower healthy controls. rituximab effectively induced regression ptld olt recipients. however, ebv-specific t-cell immunocompetence, may crucial long-term control ebv-mediated proliferation, improve. doi: ./j.-...x pmid:  [indexed medline]	0
2433	. med sci monit.  mar ;:-. overexpression nitrogen permease regulator like- (nprl) enhances sensitivity irinotecan (cpt-) colon cancer cells activating dna damage checkpoint pathway. liu s(), liu b(). author information: ()department gastroenterology hepatology, second affiliated hospital harbin medical university, harbin, heilongjiang, china (mainland). background colorectal cancer (crc) third common cancer worldwide, making serious threat human health. imperative develop new therapeutics improve crc treatment efficiency. aim study investigate role nprl improving sensitivity cpt- colon cancer cells. material methods nprl overexpression established transfecting recombinant lentivirus-encoding nprl gene hct colon cancer cells. cell proliferation identified using cell counting kit- (cck) assay. cell cycle apoptosis examined flow cytometry. immunofluorescence staining assay conducted examine expression  -hax. wound-healing transwell assays utilized show cell migration invasion capability. expression apoptosis-related proteins (cleaved caspase-, caspase-, cleaved parp, bax, bcl-), invasion-related proteins (mmp, mmp, p-pik, p-akt), dna damage checkpoint pathway proteins (p-atm, p-chk, cdcc, cdc, cyclin b) quantified western blotting. results cck assay revealed overexpression nprl improved sensitivity cpt- hct cells (p<.). functionally, nprl overexpression elevated sensitivity cpt- preventing colon cancer cell proliferation, cell movement, invasion, promoting cell apoptosis g/m cell cycle arrest. mechanistically, nprl overexpression enhanced cpt- sensitivity activating dna damage checkpoint pathway. conclusions nprl overexpression enhances sensitivity cpt- treatment colon cancer cells, may serve molecular therapeutic agent treat patients crc. doi: ./msm. pmcid: pmc pmid:  [indexed medline]	0
2434	. j biochem.  jun;():-. functional interaction hepatitis c virus nsb nucleolin gar domain. kusakawa t(), shimakami t, kaneko s, yoshioka k, murakami s. author information: ()division signal transduction, cancer research institute, university hospital, kanazawa university, takara-machi, kanazawa, ishikawa, japan. hepatitis c virus (hcv) non-structural proteins major components replication complex modulated several host factors. previously reported nucleolin, representative nucleolar marker, interacts nsb two separated sequences, amino acids (aa) - -, w former stretch essential nucleolin-binding hcv replication. evaluated role latter stretch aa - wrhrars nucleolin-binding hcv replication scanned alanine-substituted clustered mutant (cm) point mutant (pm). one tryptophan three arginine residues sequence found essential nucleolin-binding vivo hcv replication detected hcv subgenomic replicon transfected huh cells. nsb-binding nucleolin delineated truncation clustered mutants nucleolin. arginine-glycine-glycine (rgg) repeat glycine arginine rich (gar) domain defined indispensable nsb-binding immunologically detected vivo vitro although short internal-truncations rgg repeat tolerable nsb-binding. results indicate nucleolin critical host factor hcv replication direct interaction w several residues sequence, aa -, nsb, long-turn motif including rgg repeat nucleolin c-terminal. doi: ./jb/mvm pmid:  [indexed medline]	0
2435	. j acquir immune defic syndr.  dec ;():-. doi: ./qai.bebe. characterization peripheral mucosal immune responses rhesus macaques long-term tenofovir emtricitabine combination antiretroviral therapy. jasny e(), geer s, frank i, vagenas p, aravantinou m, salazar am, lifson jd, piatak jr, gettie a, blanchard jl, robbiani m. author information: ()center biomedical research, hiv/aids program, population council, new york, ny , usa. background: goal antiretroviral therapy (art) suppress virus replication limit immune system damage. proposed combining art immune therapies boost antiviral immunity. successful, art must impair physiological immune function. methods: studied impact art (tenofovir emtricitabine) systemic mucosal immunity uninfected simian immunodeficiency (siv)-infected chinese rhesus macaques. subcutaneous art initiated  weeks tonsillar inoculation sivmac. results: evidence immune dysregulation result art either infected uninfected animals. early virus-induced alterations circulating immune cell populations (decreased central memory cells myeloid dendritic cells) detected, normalized shortly art initiation. art-treated animals showed marginal siv-specific t-cell responses treatment, increased art discontinuation. elevated expression cxcl oral, rectal, blood samples apobecg mrna oral rectal tissues observed acute infection regulated starting art. art impact ability animals respond tonsillar application polyiclc increased cxcl expression oral fluids cd expression blood myeloid dendritic cells. conclusion: early initiation art prevented virus-induced damage impede mucosal systemic immune functions. doi: ./qai.bebe pmcid: pmc pmid:  [indexed medline]	0
2436	. curr opin drug discov devel.  mar;():-. toward vaccines cervical cancer. jansen ku(). author information: ()merck & co inc, west point, pa , usa. kathrin_jansen@merck.com cervical cancer pre-cancerous lesions genital tract major threat health women worldwide. introduction screening tests detect cervical cancer precursor lesions reduced cervical cancer rates developed world, developing countries. approximately % , cervical cancer cases diagnosed worldwide year occur developing countries. despite advances treatment cervical cancer, half women disease die. last  years, several lines scientific investigation identified oncogenic human papillomaviruses etiological agents cervical cancer, led development prophylactic vaccines disease. pmid:  [indexed medline]	0
2437	. cell host microbe.  oct ;():-. doi: ./j.chom.... cooperation among conflict: prophages protect bacteria phagocytosis. leigh ba(). author information: ()biological sciences, vanderbilt university, nashville, tn, usa; vanderbilt microbiome initiative, vanderbilt university, nashville, tn, usa. electronic address: brittany.a.leigh@gmail.com. comment cell host microbe.  oct ;():-.e. bacteriophages, viruses infect bacteria, abundant biological entities within holobiont. issue cell host & microbe, jahn et al. () describe group phages suppress immune cell function marine sponges using secreted ankyrin proteins. call phages ankyphages. copyright    elsevier inc. rights reserved. doi: ./j.chom... pmid:  [indexed medline]	0
2438	. j gene med.  may-jun;():-. tet-off system effective tet-on system regulating transgene expression single adenovirus vector. mizuguchi h(), hayakawa t. author information: ()division biological chemistry biologicals, national institute health sciences, tokyo -, japan. mizuguch@nihs.go.jp background: control transgene expression mammalian cells desirable gene therapy study gene function basic research. study evaluates functionality single adenovirus (ad) vectors containing tetracycline-controllable expression system (tet-off tet-on system). methods: ad-mediated binary transgene expression system generated containing tet-off tet-on system, introduced gene interest tetracycline-regulatable promoter tetracycline-responsive transcriptional activator gene e e deletion regions, respectively. functionality ad-mediated tet-off tet-on systems compared various conditions vitro vivo. results: ad vector containing tet-off system provided negative control gene expression ranging - -fold, depending cell type condition. contrast, ad vector containing tet-on system increased gene expression - -fold required two-log orders higher concentration inducer (doxycycline) switch gene expression, compared ad vector containing tet-off system. conclusion: ad vectors containing tet-off system better choice regulated gene expression ad vectors containing tet-on system. single ad vectors containing tetracycline-controllable expression system greatly facilitate vitro vivo analyses gene function may useful gene therapy. copyright  john wiley & sons, ltd. doi: ./jgm. pmid:  [indexed medline]	0
2439	. clin liver dis.  aug;():-, ix. current management infectious diseases liver transplant recipient. singh n(). author information: ()infectious disease section, veterans affairs medical center, pittsburgh, pennsylvania, usa. spectrum major infections transplantation undergone striking evolution. epidemiologic trends infectious diseases last decade notable dramatic decrease incidence several opportunistic infections, largely advances prophylaxis pathogens. paralleling trends exponential rise proportion infections caused antimicrobial-resistant bacteria. multiresistant organisms emerged leading pathogens many transplant centers, management daunting challenge. doi: ./s-()- pmid:  [indexed medline]	0
2440	. plos one.  may ;():e. doi: ./journal.pone.. ecollection . partial sequencing analysis nsb region confirmed predominance hepatitis c virus genotype  infection jeddah, saudi arabia. el hadad s()(), al-hamdan h(), linjawi s(). author information: ()department biological science, faculty science, king abdulaziz university, jeddah, saudi arabia. ()research center genetic engineering bioinformatics, vacsera, cairo, egypt. chronic hepatitis c virus (hcv) infection progression major health problems many countries including saudi arabia facing. determination hcv genotypes subgenotypes critical epidemiological clinical analysis aids determination ideal treatment strategy needs followed expected therapy response. although hcv infection identified second predominant type hepatitis saudi arabia, little known molecular epidemiology genetic variability hcv circulating jeddah province saudi arabia. aim study determine dominance various hcv genotypes subgenotypes circulating jeddah using partial sequencing nsb region. best knowledge, first study kind saudi arabia. characterize hcv genotypes subgenotypes, serum samples  patients chronic hcv infection collected subjected partial nsb gene amplification sequence analysis. phylogenetic analysis nsb partial sequences revealed hcv/ predominant genotype (%), followed hcv/ (.%) hcv/ (.%). moreover, pairwise analysis also confirmed results based average specific nucleotide distance identity:  .,  .,  . hcv/, hcv/, hcv/, respectively, without interference genotypes. notably, phylogenetic tree hcv/ subgenotypes revealed isolates (%) present study belonged hcv/a subgenotype. findings also revealed similarities nucleotide sequences hcv circulating saudi arabia circulating countries morocco, egypt, canada, india, pakistan, france. results indicated determination hcv genotypes subgenotypes based partial sequence analysis nsb region accurate reliable hcv subtype determination. doi: ./journal.pone. pmcid: pmc pmid:  [indexed medline]	0
2441	. bmc public health.  sep ;:. doi: ./---. hiv hepatitis c virus test uptake methadone clinics southern china: opportunities expanding detection bloodborne infections. xia yh(), chen w, tucker jd, wang c, ling l. author information: ()faculty medical statistics epidemiology, school public health, sun yat-sen university, no, , zhongshan road ii, yuexiu district, guangzhou , p,r, china. lingli@mail.sysu.edu.cn. background: hiv hepatitis c (hcv) co-infection highly common among chinese injection drug users difficult reach idus traditional vct (voluntary hiv counseling treatment) clinics. new national model integrating hiv/hcv testing methadone maintenance treatment started . purpose study investigate hiv hcv test uptake associated factors methadone clinics guangdong province, china. methods: cross-sectional design using routine surveillance data laboratory testing confirmation applied determine rates hiv hcv test uptake. multi-level modeling used examine individual-level clinic-level correlates increased test uptake. results:   methadone clinics guangdong province agreed participate study. among , individuals, , (.%) hiv test uptake , (.%) hcv uptake. individual level, methadone clients  years older likely hiv hcv test uptake (p <. both). clinic level, methadone clinics greater health care personnel likely hiv (p = .) hcv (p = .) test uptake. hiv test uptake significantly correlated hcv test uptake (correlation coefficient = .). conclusion: methadone clinics provide opportunity routine integrated hiv hcv screening among drug users china. increased test uptake young drug users increased health care personnel clinics may improve screening. doi: ./--- pmcid: pmc pmid:  [indexed medline]	0
2442	. arch pediatr.  sep;():-. doi: ./j.arcped.... epub  aug . [rhinovirus: underestimated pathogens patients neonatal period]. [article french] zacharie s(), vabret a(), guillois b(), dupont c(), brouard j(). author information: ()service de p diatrie m dicale, chu de caen, avenue c te-de-nacre,  caen, france; service de p diatrie, h pital sainte-musse, centre hospitalier intercommunal toulon-la-seyne-sur-mer, cs ,  toulon, france. ()laboratoire de virologie, chu de caen, avenue clemenceau,  caen, france; groupe de recherche sur l'adaptation microbienne (gram), normandie universit , unicaen, unirouen,  caen, france. ()service de n onatologie, chu de caen, avenue c te-de-nacre,  caen, france. ()service de p diatrie m dicale, chu de caen, avenue c te-de-nacre,  caen, france. ()service de p diatrie m dicale, chu de caen, avenue c te-de-nacre,  caen, france; groupe de recherche sur l'adaptation microbienne (gram), normandie universit , unicaen, unirouen,  caen, france. electronic address: brouard-j@chu-caen.fr. introduction: recent years, developments virological tools led easy detection rhinoviruses enteroviruses (e/rv). detection frequent cases airway involvement children demonstrated causality. morbidity e/rv neonatal period unknown due lack epidemiological data. objective study evaluate incidence clinical characteristics infections hospitalized neonates. materials methods: retrospectively analyzed virology specimens neonates hospitalized caen university hospital  . clinical characteristics obtained charts. results: study period,  infants aged less  days hospitalized:  neonatal ward  pediatric ward. among these,  virology specimens available,  % identified least one virus. e/rv identified  patients (. % neonates admitted study period):  pediatric ward (. % ),  neonatal ward (. % ). mean gestational age  weeks pediatric cohort  weeks neonatal cohort. main indication virological analysis persistent drowsiness ( %), temperature  c ( %), apparently life-threatening event ( %), bradycardia (. %), pallor (. %). respiratory symptoms associated e/rv infection coryza ( %), cough ( %), hypoxemia ( %), accessory muscle use, recession ( %). digestive symptoms poor feeding ( %), regurgitation ( %), abdominal distension ( %), projectile vomiting ( %). twenty-three percent patients required admission neonatal icu pediatric icu. respiratory treatments included oxygen ( %  patients), continuous positive airway pressure ( %), ventilation ( %). antibiotics prescribed  % patients (),  % () identified concomitant bacterial infection. neonatal department, nosocomial acquisition suspected  % e/rv infections. conclusion: e/rv infections significant morbidity neonates, nosocomial transmission virus underestimated. recommend respiratory viruses, including e/rv, tested unexplained signs neonate. better identification viruses might shorten duration unnecessary antibiotics. copyright    elsevier masson sas. rights reserved. doi: ./j.arcped... pmcid: pmc pmid:  [indexed medline]	0
2443	. j virol methods.  sep;():-. white spot syndrome virus infectious hypodermal hematopoietic necrosis virus simultaneous diagnosis miniarray system colorimetry detection. qu r  r(), commes t, marti j, bonami jr, piquemal d. author information: ()skuld-tech, cc, universit  montpellier ii, place eug ne bataillon, , montpellier, france. quere@skuldtech.com highly sensitive specific diagnostic tools essential monitoring health status farmed species. development genomic probe diagnostic systems s, followed pcr-based systems, miniarray method developed allowing one-step multiple detection. miniarray method developed enable accessibility powerful array technology. use system, hybridisation washing process modified, resulting significant increase test's rapidity sensitivity. miniarray technology, hybridisation time reduced  min, whereas methods require longer hybridisation time. hybridisation pcr product nylon membrane revelation hybrids antibody increase considerably ability pathogen's detection. first application developed diagnosis two specific viruses are, geographical range impact production, important shrimp pathology, namely, white spot syndrome virus (wssv) infectious hypodermal hematopoietic necrosis virus (ihhnv). doi: ./s-()- pmid:  [indexed medline]	0
2444	. invest ophthalmol vis sci.  jun;():-. aquaporin- channels human retinal pigment epithelium: role transepithelial water movement. stamer wd(), bok d, hu j, jaffe gj, mckay bs. author information: ()department ophthalmology, university arizona, tucson, arizona -, usa. dstamer@eyes.arizona.edu purpose: aquaporin (aqp) hexahelical integral membrane protein functions constitutive channel water regulated channel cations fluid transporting tissues, including many eye. although aqp cloned cdna library prepared cultures retinal pigment epithelial (rpe) cells isolated human fetal tissue, three separate studies failed various immunochemical techniques detect aqp protein adult human rat rpe preparations. purpose study examine specifically expression distribution aqp adult human rpe situ using alternative methodologies model systems determine contribution aqp water movement across cultured rpe cells isolated human cadaveric fetal eyes. methods: aqp human rpe situ determined biotinylation proteins cell surfaces streptavidin chromatography, followed immunoblot analyses. aqp distribution polarized vitro rpe model determined indirect immunofluorescence confocal microscopy. role channel-mediated transport water across rpe cell monolayers filters assessed osmotic challenge assay. expression levels aqp controlled adenovirus expression system monitored immunoblot analyses. results: aqp protein detected human rpe situ cultures human adult fetal rpe cells. functional assays, aqp facilitated water movement across rpe monolayers expression-dependent manner two complementary model systems. conclusion: expression aqp rpe vivo probably contributes efficient transepithelial water transport across rpe, maintains retinal attachment, prevents subretinal edema. doi: ./iovs.- pmid:  [indexed medline]	0
2445	. aids.  feb ;():-. prognostic value plasma hiv rna natural history pneumocystis carinii pneumonia, cytomegalovirus mycobacterium avium complex. multicenter aids cohort study. lyles rh(), chu c, mellors jw, margolick jb, detels r, giorgi jv, al-shboul q, phair jp. author information: ()department epidemiology, johns hopkins school hygiene public health, baltimore, maryland , usa. objectives: use follow-up untreated hiv-positive men assess prognostic information provided baseline data plasma hiv rna, cd cell count, age, hiv-related symptom status, separately three specific aids-defining illnesses: pneumocystis carinii pneumonia (pcp), cytomegalovirus (cmv), mycobacterium avium complex (mac). methods: study population  hiv-positive homosexual men enrolled multicenter aids cohort study, follow-up (- mid-) restricted antiretroviral treatment-free prophylaxis-free era. baseline marker values categorized assessed predictor variables separate time-to-event analyses three specific outcomes. results: total  cases pcp,  cases cmv,  cases mac observed. pcp cmv, higher categories hiv rna lower categories cd cell count associated increased risk relative respective reference groups. mac, oral candidiasis fever elevated hiv rna baseline primary risk factors. analysis highlighted importance monitoring hiv rna levels addition cd cell counts evaluating patients' risk developing pcp. conclusions: absence treatment, plasma hiv rna levels provide prognostic information risk three specific aids-defining illnesses, independently cd cell count. data provide useful reference researchers investigate changing patterns incidence predictors opportunistic infections era increasingly active antiretroviral therapies. doi: ./-- pmid:  [indexed medline]	0
2446	. proc natl acad sci u a.  apr ;():-. epub  mar . unique loop dna polymerase mediates binding helicase-primase, dna binding protein, processivity factor. hamdan sm(), marintcheva b, cook t, lee sj, tabor s, richardson cc. author information: ()department biological chemistry molecular pharmacology, harvard medical school,  longwood avenue, boston, , usa. bacteriophage dna polymerase (gene  protein, gp) interacts processivity factor, escherichia coli thioredoxin, via unique loop tip thumb subdomain. find thioredoxin-binding domain also site interaction phage-encoded helicase/primase (gp) ssdna binding protein (gp.). thioredoxin interacts weakly gp gp. drastically enhances binding gp. acidic c termini gp gp. critical interaction absence dna. however, c-terminal tail gp required binding gp latter bound primer/template. propose thioredoxin-binding domain molecular switch regulates interaction dna polymerase proteins replisome. doi: ./pnas. pmcid: pmc pmid:  [indexed medline]	0
2447	. j gen virol.  mar;(pt ):-. doi: ./vir..-. epub  nov . molecular evidence horizontal transmission hepatitis c virus within couples. de carvalho-mello im(), filho je, gomes-gouv a ms, de mello malta f, de queir z at, pinho jr, carrilho fj. author information: ()laborat rio de imunologia viral, instituto butantan, - s o paulo, sp, brazil. imvgcmello@butantan.gov.br hepatitis c virus (hcv) transmission decreased adoption universal blood donor screening social policies reduce risk infection intravenous drug users, remains worldwide health problem. objective study evaluate phylogenetic relationships among sequences different hcv genomic regions sexual partners infected patients. nine couples stable relationship without risk factors hcv infection  control patients selected, ns nsb regions analysed. phylogenetic analysis showed viruses five couples common origin, clustering monophyletic group, bootstrap values greater . couples, monophyletic groups observed, without bootstrap support. thus, using two different viral genome regions, common source infection observed members five couples. data strongly support hcv transmission within couples. doi: ./vir..- pmid:  [indexed medline]	0
2448	. eur j pharmacol.  jul ;():-. two human alpha -adrenoceptor subtypes alpha a-c alpha b-c expressed sf cells couple transduction pathway resulting opposite effects camp production. jansson cc(), karp m, oker-blom c, n sman j, savola jm, akerman ke. author information: ()department biochemistry pharmacy, abo akademi university, turku, finland. baculovirus expression vector system utilizing strong polyhedrin gene promoter autographa californica nuclear polyhedrosis virus (acnpv) used high level expression two alpha -adrenoceptor subtypes alpha a-c alpha b-c spodoptera frugiperda (sf-) insect cells. rapid screening recombinant viruses luciferase gene expressed early etl-promoter (early transcript large) plasmid. receptor subtypes showed rank order binding affinity four agonists tested: dexmedetomidine > l-medetomidine = clonidine > noradrenaline. alpha a-c subtype, agonists inhibited forskolin stimulated camp production pertussis toxin sensitive g-proteins. contrast, alpha b-c subtype agonists stimulated basal forskolin stimulated camp production. doi: ./-()- pmid:  [indexed medline]	0
2449	. world health stat q. ;(-):-. current status global eradication poliomyelitis. tangermann rh(), aylward b, birmingham m, horner r, oliv  jm, nkowane bm, hull hf, burton a. author information: ()expanded programme immunization, global programme vaccines immunization, world health organization, geneva. substantial progress towards global eradication poliomyelitis year  achieved since may  member states adopted goal forty-first world health assembly. virtually polio-endemic countries begun implement who-recommended strategies eradicate polio expected that, end , endemic countries world conducted full national immunization days (nid), providing supplemental oral polio vaccine (opv) nearly two-thirds children <  years. contrast, although globally acute flaccid paralysis (afp) surveillance conducted  (%)  countries polio recently endemic, surveillance remains incomplete untimely. global network polio laboratories, capable detecting wild poliovirus occurs, developed. furthermore, countries polio virus circulation limited focal areas, surveillance adequate, mopping-up campaigns conducted eliminate final chains transmission. process certification polio eradication established region well global level. impact eradication initiative evident, % decrease number reported cases globally since . order achieve goal eradication, rapid development complete timely afp surveillance continuation effective nids constitute urgent priority. particular relevance remaining polio-endemic countries, especially affected war politically isolated important remaining reservoirs wild poliovirus continues spread bordering even distant polio-free countries. external support continue required countries regions incidence polio reached low levels ensure final chains poliovirus transmission interrupted permit eventual certification eradication. year  objective achieving poliomyelitis eradication remains feasible target. pmid:  [indexed medline]	0
